,zipcode,month,year,totalcustomers_elec,totalkwh,class_factor,combined_factor,num_farmers,num_residents,num_workers,num_officers,totalcustomers_gas,totalthm,gas_residential,gas_commercial
10897,95669,12,2013,270,762369,1,0,,,,270.0,,,,
10898,95677,10,2013,866,5180856,1,0,,,,866.0,701.0,66419.0,,66419.0
10899,95677,11,2013,868,4766239,1,0,,,,868.0,705.0,98425.0,,98425.0
10900,95677,12,2013,865,5157366,1,0,,,,865.0,707.0,221297.0,,221297.0
10901,95682,10,2013,742,3798383,1,1,,,,742.0,,,,
10902,95682,11,2013,742,3509154,1,1,,,,742.0,,,,
10903,95682,12,2013,741,3818010,1,1,,,,741.0,,,,
10904,95687,12,2013,815,8229983,1,1,,,,815.0,418.0,218621.0,,218621.0
10905,95688,10,2013,1359,8950667,1,0,,,,1359.0,1001.0,220672.0,,220672.0
10906,95688,11,2013,1371,8065032,1,0,,,,1371.0,599.0,136619.0,,136619.0
10907,95688,12,2013,1388,8584123,1,0,,,,1388.0,604.0,237411.0,,237411.0
10908,95689,11,2013,130,91950,1,0,,,,130.0,,,,
10909,95689,12,2013,131,112402,1,0,,,,131.0,,,,
10910,95691,10,2013,1502,17341207,1,0,,,,1502.0,,,,
10911,95691,11,2013,1533,16643976,1,0,,,,1533.0,,,,
10912,95691,12,2013,1236,11562575,1,0,,,,1236.0,697.0,332313.0,,332313.0
10913,95692,10,2013,188,684231,1,0,,,,188.0,,,,
10914,95692,11,2013,187,539382,1,0,,,,187.0,,,,
10915,95692,12,2013,189,567263,1,0,,,,189.0,,,,
10916,95695,10,2013,1307,7984540,1,0,,,,1307.0,,,,
10917,95695,11,2013,1245,7106705,1,0,,,,1245.0,,,,
10918,95695,12,2013,1253,7433483,1,0,,,,1253.0,,,,
10919,95713,11,2013,243,786123,1,1,,,,243.0,,,,
10920,95713,12,2013,241,855457,1,1,,,,241.0,,,,
10921,95726,11,2013,422,1589338,1,0,,,,422.0,,,,
10922,95746,10,2013,371,2217206,1,1,,,,371.0,,,,
10923,95746,11,2013,374,2066400,1,1,,,,374.0,,,,
10924,95746,12,2013,374,2268830,1,1,,,,374.0,,,,
10925,95762,10,2013,763,6737989,1,0,,,,763.0,454.0,67478.0,,67478.0
10926,95762,11,2013,760,6138094,1,0,,,,760.0,454.0,95230.0,,95230.0
10927,95762,12,2013,764,6152364,1,0,,,,764.0,455.0,191453.0,,191453.0
10928,95765,10,2013,676,6822853,1,1,,,,676.0,382.0,70121.0,,70121.0
10929,95765,11,2013,686,6399155,1,1,,,,686.0,385.0,89747.0,,89747.0
10930,95765,12,2013,688,7037180,1,1,,,,688.0,389.0,178424.0,,178424.0
10931,95776,10,2013,656,7117726,1,1,,,,656.0,,,,
10932,95776,11,2013,664,6751338,1,1,,,,664.0,,,,
10933,95776,12,2013,669,7251646,1,1,,,,669.0,,,,
10934,95901,10,2013,987,6240880,1,0,,,,987.0,,,,
10935,95901,11,2013,995,5491792,1,0,,,,995.0,755.0,150264.0,,150264.0
10936,95901,12,2013,892,5795690,1,1,,,,892.0,,,,
10937,95918,12,2013,98,168384,1,0,,,,98.0,,,,
10938,95926,10,2013,1325,7116504,1,1,,,,1325.0,,,,
10939,95926,11,2013,1335,6402097,1,1,,,,1335.0,984.0,120927.0,,120927.0
10940,95926,12,2013,1342,6736193,1,1,,,,1342.0,988.0,253149.0,,253149.0
10941,95928,10,2013,1958,12082367,1,0,,,,1958.0,1068.0,125856.0,,125856.0
10942,95928,11,2013,1981,10921920,1,0,,,,1981.0,1023.0,167211.0,,167211.0
10943,95928,12,2013,1999,11430776,1,0,,,,1999.0,1031.0,339925.0,,339925.0
10944,95932,10,2013,1309,5928779,1,0,,,,1309.0,,,,
10945,95932,11,2013,1398,5574458,1,0,,,,1398.0,425.0,80680.0,,80680.0
10946,95932,12,2013,1703,6795198,1,0,,,,1703.0,221.0,83608.0,,83608.0
10947,95945,10,2013,2138,8099905,1,0,,,,2138.0,1101.0,164541.0,,164541.0
10948,95945,11,2013,2018,7571614,1,0,,,,2018.0,859.0,180664.0,,180664.0
10949,95945,12,2013,2070,8438524,1,0,,,,2070.0,,,,
10950,95949,10,2013,664,2275411,1,0,,,,664.0,,,,
10951,95949,11,2013,674,2177908,1,0,,,,674.0,,,,
10952,95949,12,2013,672,2346481,1,0,,,,672.0,143.0,53619.0,,53619.0
10953,95953,10,2013,242,1038872,1,1,,,,242.0,,,,
10954,95954,12,2013,174,618025,1,0,,,,174.0,,,,
10955,95963,10,2013,1052,4717981,1,0,,,,1052.0,,,,
10956,95963,11,2013,1064,4282543,1,0,,,,1064.0,,,,
10957,95963,12,2013,1073,4625911,1,0,,,,1073.0,404.0,117141.0,,117141.0
10958,95965,10,2013,736,5268477,1,0,,,,736.0,595.0,90896.0,,90896.0
10959,95965,11,2013,745,4673098,1,0,,,,745.0,,,,
10960,95965,12,2013,754,5158554,1,0,,,,754.0,,,,
10961,95966,10,2013,818,3288112,1,0,,,,818.0,,,,
10962,95966,11,2013,821,2990707,1,0,,,,821.0,,,,
10963,95966,12,2013,833,3237323,1,0,,,,833.0,,,,
10964,95969,10,2013,901,3168312,1,0,,,,901.0,,,,
10965,95969,11,2013,907,3023744,1,0,,,,907.0,870.0,138553.0,,138553.0
10966,95969,12,2013,803,3050996,1,1,,,,803.0,,,,
10967,95971,10,2013,336,1226389,1,0,,,,336.0,,,,
10968,95971,11,2013,320,1250203,1,0,,,,320.0,,,,
10969,95971,12,2013,324,1623093,1,0,,,,324.0,,,,
10970,95973,10,2013,1068,2592888,1,1,,,,1068.0,,,,
10971,95973,11,2013,1080,2505901,1,1,,,,1080.0,446.0,49793.0,,49793.0
10972,95973,12,2013,1078,2860546,1,1,,,,1078.0,446.0,97005.0,,97005.0
10973,95988,10,2013,487,2164510,1,0,,,,487.0,1062.0,282005.0,,282005.0
10974,95988,11,2013,535,1617417,1,0,,,,535.0,405.0,64342.0,,64342.0
10975,95988,12,2013,496,1681461,1,0,,,,496.0,,,,
10976,95991,10,2013,1739,9827785,1,0,,,,1739.0,1922.0,272315.0,,272315.0
10977,95991,11,2013,1803,8852667,1,0,,,,1803.0,1348.0,215687.0,,215687.0
10978,95991,12,2013,2569,7001373,1,0,,,,2569.0,,,,
10979,95993,10,2013,822,5315428,1,0,,,,822.0,,,,
10980,95993,11,2013,1005,5538344,1,0,,,,1005.0,,,,
10981,96007,10,2013,1930,5433784,1,0,,,,1930.0,,,,
10982,96007,11,2013,2087,5475904,1,0,,,,2087.0,363.0,53835.0,,53835.0
10983,96007,12,2013,2086,6130391,1,0,,,,2086.0,369.0,106236.0,,106236.0
10984,96020,10,2013,558,1068089,1,0,,,,558.0,,,,
10985,96020,11,2013,557,961748,1,0,,,,557.0,,,,
10986,96020,12,2013,506,1068682,1,0,,,,506.0,,,,
10987,96022,11,2013,270,855292,1,0,,,,270.0,,,,
10988,96022,12,2013,276,1036142,1,0,,,,276.0,,,,
10989,96055,10,2013,196,674194,1,0,,,,196.0,,,,
10990,96055,11,2013,196,442290,1,0,,,,196.0,,,,
10991,96055,12,2013,199,484918,1,0,,,,199.0,,,,
10992,96080,10,2013,1079,5092728,1,1,,,,1079.0,,,,
10993,96080,11,2013,1086,4634193,1,1,,,,1086.0,,,,
10994,96080,12,2013,1085,4914994,1,1,,,,1085.0,,,,
10995,93307,10,2013,79,139232470,2,0,,,79.0,,,,,
10996,93307,11,2013,83,137982999,2,0,,,83.0,,,,,
10997,93307,12,2013,82,134880599,2,0,,,82.0,,,,,
10998,93635,11,2013,20,13299569,2,0,,,20.0,,,,,
10999,93635,12,2013,20,12391998,2,0,,,20.0,,,,,
11000,93637,10,2013,114,171434180,2,0,,,114.0,,,,,
11001,93637,11,2013,115,150165819,2,0,,,115.0,,,,,
11002,93637,12,2013,120,148436867,2,0,,,120.0,,,,,
11003,93901,10,2013,48,57143116,2,0,,,48.0,,,,,
11004,93901,11,2013,25,20312600,2,0,,,25.0,,,,,
11005,93901,12,2013,19,14549576,2,0,,,19.0,,,,,
11006,94105,10,2013,481,606148726,2,0,,,481.0,,,,,
11007,94105,11,2013,480,554372815,2,0,,,480.0,,,,,
11008,94105,12,2013,390,510026574,2,0,,,390.0,,,,,
11009,95134,10,2013,192,324179212,2,0,,,192.0,,,,,
11010,95134,11,2013,190,304250021,2,0,,,190.0,,,,,
11011,95134,12,2013,180,273643750,2,0,,,180.0,,,,,
11012,95691,12,2013,102,85955634,2,0,,,102.0,,,,,
11013,93201,10,2013,310,155096,3,1,,310.0,,,,,,
11014,93201,11,2013,306,166309,3,1,,306.0,,,,,,
11015,93201,12,2013,302,251764,3,1,,302.0,,,,,,
11016,93203,10,2013,4451,1920879,3,0,,4451.0,,,,,,
11017,93203,11,2013,4456,1742636,3,0,,4456.0,,,,,,
11018,93203,12,2013,4452,2348287,3,0,,4452.0,,,,,,
11019,93204,10,2013,2251,947780,3,1,,2251.0,,,2190.0,58096.0,58096.0,
11020,93204,11,2013,2260,893580,3,1,,2260.0,,,2201.0,70384.0,70384.0,
11021,93204,12,2013,2262,1229312,3,1,,2262.0,,,2201.0,137088.0,137088.0,
11022,93206,10,2013,521,306437,3,1,,521.0,,,,,,
11023,93206,11,2013,522,322677,3,1,,522.0,,,,,,
11024,93206,12,2013,517,476681,3,1,,517.0,,,,,,
11025,93210,10,2013,4123,2038765,3,1,,4123.0,,,,,,
11026,93210,11,2013,4128,2016476,3,1,,4128.0,,,,,,
11027,93210,12,2013,4143,2671285,3,1,,4143.0,,,,,,
11028,93212,10,2013,4182,2067726,3,0,,4182.0,,,,,,
11029,93212,11,2013,4182,2019517,3,0,,4182.0,,,,,,
11030,93212,12,2013,4200,2640855,3,0,,4200.0,,,,,,
11031,93219,10,2013,128,68792,3,0,,128.0,,,,,,
11032,93219,11,2013,125,77057,3,0,,125.0,,,,,,
11033,93219,12,2013,123,114087,3,0,,123.0,,,,,,
11034,93224,10,2013,225,130695,3,0,,225.0,,,,,,
11035,93224,11,2013,225,131409,3,0,,225.0,,,,,,
11036,93224,12,2013,225,170437,3,0,,225.0,,,,,,
11037,93230,10,2013,905,708477,3,1,,905.0,,,,,,
11038,93230,11,2013,920,770476,3,1,,920.0,,,,,,
11039,93230,12,2013,932,1068651,3,1,,932.0,,,,,,
11040,93234,10,2013,1434,600159,3,1,,1434.0,,,,,,
11041,93234,11,2013,1436,541354,3,1,,1436.0,,,,,,
11042,93234,12,2013,1437,736033,3,1,,1437.0,,,,,,
11043,93239,10,2013,376,166690,3,1,,376.0,,,333.0,6784.0,6784.0,
11044,93239,11,2013,376,162188,3,1,,376.0,,,333.0,10148.0,10148.0,
11045,93239,12,2013,376,223851,3,1,,376.0,,,333.0,20686.0,20686.0,
11046,93241,10,2013,3396,1425086,3,1,,3396.0,,,,,,
11047,93241,11,2013,3405,1376225,3,1,,3405.0,,,,,,
11048,93241,12,2013,3398,2039414,3,1,,3398.0,,,,,,
11049,93242,10,2013,977,605108,3,1,,977.0,,,,,,
11050,93242,11,2013,988,653978,3,1,,988.0,,,,,,
11051,93242,12,2013,990,894551,3,1,,990.0,,,,,,
11052,93243,10,2013,432,203646,3,1,,432.0,,,,,,
11053,93243,11,2013,433,220966,3,1,,433.0,,,,,,
11054,93243,12,2013,433,275094,3,1,,433.0,,,,,,
11055,93245,10,2013,9902,5726857,3,1,,9902.0,,,,,,
11056,93245,11,2013,9976,5561365,3,1,,9976.0,,,,,,
11057,93245,12,2013,9983,7109641,3,1,,9983.0,,,,,,
11058,93249,10,2013,515,227661,3,1,,515.0,,,,,,
11059,93249,11,2013,505,206189,3,1,,505.0,,,,,,
11060,93249,12,2013,507,322115,3,1,,507.0,,,,,,
11061,93250,10,2013,2181,996001,3,1,,2181.0,,,,,,
11062,93250,11,2013,2201,942541,3,1,,2201.0,,,,,,
11063,93250,12,2013,2210,1262013,3,1,,2210.0,,,,,,
11064,93252,10,2013,544,281591,3,1,,544.0,,,389.0,7986.0,7986.0,
11065,93252,11,2013,542,273657,3,1,,542.0,,,387.0,13535.0,13535.0,
11066,93252,12,2013,540,370361,3,1,,540.0,,,386.0,28592.0,28592.0,
11067,93254,10,2013,299,160263,3,1,,299.0,,,,,,
11068,93254,11,2013,297,168845,3,1,,297.0,,,,,,
11069,93254,12,2013,299,216227,3,1,,299.0,,,,,,
11070,93263,10,2013,5317,2584974,3,1,,5317.0,,,,,,
11071,93263,11,2013,5323,2505021,3,1,,5323.0,,,,,,
11072,93263,12,2013,5327,3376711,3,1,,5327.0,,,,,,
11073,93266,10,2013,382,208872,3,1,,382.0,,,,,,
11074,93266,11,2013,382,212035,3,1,,382.0,,,,,,
11075,93266,12,2013,383,294409,3,1,,383.0,,,,,,
11076,93268,10,2013,5467,2657676,3,1,,5467.0,,,,,,
11077,93268,11,2013,5469,2419977,3,1,,5469.0,,,,,,
11078,93268,12,2013,5448,3165697,3,1,,5448.0,,,,,,
11079,93280,10,2013,5786,2546630,3,1,,5786.0,,,,,,
11080,93280,11,2013,5781,2430586,3,1,,5781.0,,,,,,
11081,93280,12,2013,5793,3257874,3,1,,5793.0,,,,,,
11082,93286,10,2013,352,229401,3,1,,352.0,,,,,,
11083,93286,11,2013,352,246549,3,1,,352.0,,,,,,
11084,93286,12,2013,353,342299,3,1,,353.0,,,,,,
11085,93292,10,2013,163,102149,3,0,,163.0,,,,,,
11086,93292,11,2013,165,108724,3,0,,165.0,,,,,,
11087,93292,12,2013,163,161145,3,0,,163.0,,,,,,
11088,93301,10,2013,5290,2228011,3,1,,5290.0,,,4728.0,100332.0,100332.0,
11089,93301,11,2013,5293,2063471,3,1,,5293.0,,,4725.0,186604.0,186604.0,
11090,93301,12,2013,5301,2626594,3,1,,5301.0,,,4727.0,386096.0,386096.0,
11091,93304,10,2013,15227,6771612,3,1,,15227.0,,,14747.0,369567.0,369567.0,
11092,93304,11,2013,15253,6448556,3,1,,15253.0,,,14767.0,598806.0,598806.0,
11093,93304,12,2013,15258,8512455,3,1,,15258.0,,,14787.0,1256049.0,1256049.0,
11094,93305,10,2013,10443,4391385,3,1,,10443.0,,,10426.0,248847.0,248847.0,
11095,93305,11,2013,10457,4113826,3,1,,10457.0,,,10461.0,398062.0,398062.0,
11096,93305,12,2013,10441,5559420,3,1,,10441.0,,,10446.0,815611.0,815611.0,
11097,93306,10,2013,21057,11363977,3,0,,21057.0,,,,,,
11098,93306,11,2013,21092,10432068,3,0,,21092.0,,,,,,
11099,93306,12,2013,21098,13363472,3,0,,21098.0,,,,,,
11100,93307,10,2013,21302,9829573,3,1,,21302.0,,,,,,
11101,93307,11,2013,21324,9114389,3,1,,21324.0,,,,,,
11102,93307,12,2013,21341,12195195,3,1,,21341.0,,,,,,
11103,93308,10,2013,18725,10234512,3,1,,18725.0,,,5825.0,136708.0,136708.0,
11104,93308,11,2013,18709,9378832,3,1,,18709.0,,,5822.0,224570.0,224570.0,
11105,93308,12,2013,18692,11649151,3,1,,18692.0,,,5819.0,448999.0,448999.0,
11106,93309,10,2013,22644,11477509,3,1,,22644.0,,,,,,
11107,93309,11,2013,22594,10729041,3,1,,22594.0,,,,,,
11108,93309,12,2013,22562,13357800,3,1,,22562.0,,,,,,
11109,93311,10,2013,14377,8512256,3,0,,14377.0,,,,,,
11110,93311,11,2013,14413,7898940,3,0,,14413.0,,,,,,
11111,93311,12,2013,14420,9749390,3,0,,14420.0,,,,,,
11112,93312,10,2013,18651,11712420,3,1,,18651.0,,,,,,
11113,93312,11,2013,18647,10716934,3,1,,18647.0,,,,,,
11114,93312,12,2013,18685,13332349,3,1,,18685.0,,,,,,
11115,93313,10,2013,13031,7197378,3,1,,13031.0,,,12467.0,292507.0,292507.0,
11116,93313,11,2013,13057,6492544,3,1,,13057.0,,,12480.0,432831.0,432831.0,
11117,93313,12,2013,13101,8150825,3,1,,13101.0,,,12511.0,1029743.0,1029743.0,
11118,93314,10,2013,7604,5361721,3,1,,7604.0,,,,,,
11119,93314,11,2013,7644,5134024,3,1,,7644.0,,,,,,
11120,93314,12,2013,7670,6535126,3,1,,7670.0,,,,,,
11121,93401,10,2013,11312,4541329,3,1,,11312.0,,,,,,
11122,93401,11,2013,11399,4817285,3,1,,11399.0,,,,,,
11123,93401,12,2013,11397,5805249,3,1,,11397.0,,,,,,
11124,93402,10,2013,5797,2357826,3,1,,5797.0,,,,,,
11125,93402,11,2013,5830,2512315,3,1,,5830.0,,,,,,
11126,93402,12,2013,5834,3006096,3,1,,5834.0,,,,,,
11127,93405,10,2013,7794,3168910,3,1,,7794.0,,,,,,
11128,93405,11,2013,7821,3258933,3,1,,7821.0,,,,,,
11129,93405,12,2013,7809,3670041,3,1,,7809.0,,,,,,
11130,93420,10,2013,10887,5491530,3,1,,10887.0,,,,,,
11131,93420,11,2013,10885,5829199,3,1,,10885.0,,,,,,
11132,93420,12,2013,10873,7000151,3,1,,10873.0,,,,,,
11133,93422,10,2013,11849,5920573,3,1,,11849.0,,,,,,
11134,93422,11,2013,11875,6358441,3,1,,11875.0,,,,,,
11135,93422,12,2013,11889,8069203,3,1,,11889.0,,,,,,
11136,93424,10,2013,653,302227,3,1,,653.0,,,,,,
11137,93424,11,2013,657,325611,3,1,,657.0,,,,,,
11138,93424,12,2013,659,376659,3,1,,659.0,,,,,,
11139,93426,10,2013,947,351745,3,1,,947.0,,,,,,
11140,93426,11,2013,951,383179,3,1,,951.0,,,,,,
11141,93426,12,2013,953,492945,3,1,,953.0,,,,,,
11142,93427,10,2013,1693,911529,3,1,,1693.0,,,,,,
11143,93427,11,2013,1694,948967,3,1,,1694.0,,,,,,
11144,93427,12,2013,1696,1179178,3,1,,1696.0,,,,,,
11145,93428,10,2013,3757,1360177,3,0,,3757.0,,,,,,
11146,93428,11,2013,3760,1451645,3,0,,3760.0,,,,,,
11147,93428,12,2013,3773,1701068,3,0,,3773.0,,,,,,
11148,93430,10,2013,2078,743407,3,1,,2078.0,,,,,,
11149,93430,11,2013,2084,774384,3,1,,2084.0,,,,,,
11150,93430,12,2013,2085,881007,3,1,,2085.0,,,,,,
11151,93432,10,2013,643,414059,3,1,,643.0,,,,,,
11152,93432,11,2013,652,436487,3,1,,652.0,,,,,,
11153,93432,12,2013,654,563070,3,1,,654.0,,,,,,
11154,93433,10,2013,5299,1975652,3,1,,5299.0,,,,,,
11155,93433,11,2013,5321,2042550,3,1,,5321.0,,,,,,
11156,93433,12,2013,5317,2434594,3,1,,5317.0,,,,,,
11157,93434,10,2013,1787,621332,3,1,,1787.0,,,,,,
11158,93434,11,2013,1786,640489,3,1,,1786.0,,,,,,
11159,93434,12,2013,1778,772891,3,1,,1778.0,,,,,,
11160,93436,10,2013,4296,2081458,3,0,,4296.0,,,,,,
11161,93436,11,2013,4289,2196632,3,0,,4289.0,,,,,,
11162,93436,12,2013,4299,2674830,3,0,,4299.0,,,,,,
11163,93440,10,2013,585,289518,3,1,,585.0,,,,,,
11164,93440,11,2013,587,311004,3,1,,587.0,,,,,,
11165,93440,12,2013,589,394240,3,1,,589.0,,,,,,
11166,93441,10,2013,446,318472,3,1,,446.0,,,,,,
11167,93441,11,2013,442,331699,3,1,,442.0,,,,,,
11168,93441,12,2013,445,397550,3,1,,445.0,,,,,,
11169,93442,10,2013,5546,2017460,3,1,,5546.0,,,,,,
11170,93442,11,2013,5566,2130318,3,1,,5566.0,,,,,,
11171,93442,12,2013,5577,2486105,3,1,,5577.0,,,,,,
11172,93444,10,2013,6957,3354776,3,1,,6957.0,,,,,,
11173,93444,11,2013,7000,3513297,3,1,,7000.0,,,,,,
11174,93444,12,2013,7022,4203750,3,1,,7022.0,,,,,,
11175,93445,10,2013,2407,922609,3,1,,2407.0,,,,,,
11176,93445,11,2013,2414,957248,3,1,,2414.0,,,,,,
11177,93445,12,2013,2409,1151368,3,1,,2409.0,,,,,,
11178,93446,10,2013,17431,8578722,3,1,,17431.0,,,,,,
11179,93446,11,2013,17455,9018722,3,1,,17455.0,,,,,,
11180,93446,12,2013,17465,11538019,3,1,,17465.0,,,,,,
11181,93449,10,2013,4401,1784854,3,1,,4401.0,,,,,,
11182,93449,11,2013,4393,1890133,3,1,,4393.0,,,,,,
11183,93449,12,2013,4392,2211534,3,1,,4392.0,,,,,,
11184,93450,10,2013,200,95943,3,1,,200.0,,,119.0,3666.0,3666.0,
11185,93450,11,2013,199,102630,3,1,,199.0,,,118.0,4407.0,4407.0,
11186,93450,12,2013,199,135262,3,1,,199.0,,,120.0,6712.0,6712.0,
11187,93451,10,2013,1343,771639,3,1,,1343.0,,,,,,
11188,93451,11,2013,1346,808240,3,1,,1346.0,,,,,,
11189,93451,12,2013,1363,1096192,3,1,,1363.0,,,,,,
11190,93452,10,2013,221,57183,3,1,,221.0,,,,,,
11191,93452,11,2013,221,58091,3,1,,221.0,,,,,,
11192,93452,12,2013,219,65444,3,1,,219.0,,,,,,
11193,93453,10,2013,1131,608373,3,1,,1131.0,,,,,,
11194,93453,11,2013,1131,658221,3,1,,1131.0,,,,,,
11195,93453,12,2013,1138,866951,3,1,,1138.0,,,,,,
11196,93454,10,2013,10472,4337690,3,1,,10472.0,,,,,,
11197,93454,11,2013,10487,4519295,3,1,,10487.0,,,,,,
11198,93454,12,2013,10507,5412171,3,1,,10507.0,,,,,,
11199,93455,10,2013,14266,6732971,3,1,,14266.0,,,,,,
11200,93455,11,2013,14262,7003414,3,1,,14262.0,,,,,,
11201,93455,12,2013,14291,8385491,3,1,,14291.0,,,,,,
11202,93458,10,2013,11398,4291895,3,1,,11398.0,,,,,,
11203,93458,11,2013,11429,4425667,3,1,,11429.0,,,,,,
11204,93458,12,2013,11442,5284882,3,1,,11442.0,,,,,,
11205,93460,10,2013,1952,1619398,3,0,,1952.0,,,,,,
11206,93460,11,2013,1965,1703691,3,0,,1965.0,,,,,,
11207,93460,12,2013,1965,2114199,3,0,,1965.0,,,,,,
11208,93461,10,2013,442,233265,3,1,,442.0,,,,,,
11209,93461,11,2013,452,252667,3,1,,452.0,,,,,,
11210,93461,12,2013,455,344887,3,1,,455.0,,,,,,
11211,93463,10,2013,2973,1730165,3,1,,2973.0,,,,,,
11212,93463,11,2013,2983,1825716,3,1,,2983.0,,,,,,
11213,93463,12,2013,2978,2269262,3,1,,2978.0,,,,,,
11214,93465,10,2013,3377,1996956,3,1,,3377.0,,,,,,
11215,93465,11,2013,3412,2115456,3,1,,3412.0,,,,,,
11216,93465,12,2013,3427,2697771,3,1,,3427.0,,,,,,
11217,93601,10,2013,868,544008,3,1,,868.0,,,,,,
11218,93601,11,2013,883,596949,3,1,,883.0,,,,,,
11219,93601,12,2013,884,752222,3,1,,884.0,,,,,,
11220,93602,10,2013,1728,973483,3,1,,1728.0,,,,,,
11221,93602,11,2013,1728,1059204,3,1,,1728.0,,,,,,
11222,93602,12,2013,1746,1344397,3,1,,1746.0,,,,,,
11223,93603,10,2013,214,87507,3,1,,214.0,,,,,,
11224,93603,11,2013,213,89358,3,1,,213.0,,,,,,
11225,93603,12,2013,216,109515,3,1,,216.0,,,,,,
11226,93604,10,2013,1029,389869,3,1,,1029.0,,,,,,
11227,93604,11,2013,1031,440181,3,1,,1031.0,,,,,,
11228,93604,12,2013,1030,547428,3,1,,1030.0,,,,,,
11229,93606,10,2013,287,131270,3,1,,287.0,,,275.0,6595.0,6595.0,
11230,93606,11,2013,287,138081,3,1,,287.0,,,275.0,9984.0,9984.0,
11231,93606,12,2013,289,189041,3,1,,289.0,,,275.0,19144.0,19144.0,
11232,93608,10,2013,298,134681,3,1,,298.0,,,,,,
11233,93608,11,2013,300,146494,3,1,,300.0,,,,,,
11234,93608,12,2013,298,218806,3,1,,298.0,,,,,,
11235,93609,10,2013,1405,954576,3,1,,1405.0,,,,,,
11236,93609,11,2013,1408,1017900,3,1,,1408.0,,,,,,
11237,93609,12,2013,1401,1387867,3,1,,1401.0,,,,,,
11238,93610,10,2013,5339,3050635,3,1,,5339.0,,,4012.0,85180.0,85180.0,
11239,93610,11,2013,5355,3123751,3,1,,5355.0,,,4036.0,154720.0,154720.0,
11240,93610,12,2013,5374,4052012,3,1,,5374.0,,,4045.0,342744.0,342744.0,
11241,93611,10,2013,15676,9484868,3,1,,15676.0,,,15202.0,302590.0,302590.0,
11242,93611,11,2013,15783,9545125,3,1,,15783.0,,,15218.0,587735.0,587735.0,
11243,93611,12,2013,15813,12005920,3,1,,15813.0,,,15220.0,1450292.0,1450292.0,
11244,93612,10,2013,13586,6317682,3,1,,13586.0,,,12622.0,237542.0,237542.0,
11245,93612,11,2013,13637,6231549,3,1,,13637.0,,,12659.0,414301.0,414301.0,
11246,93612,12,2013,13648,7965363,3,1,,13648.0,,,12637.0,897989.0,897989.0,
11247,93614,10,2013,4615,2901093,3,1,,4615.0,,,,,,
11248,93614,11,2013,4699,3162838,3,1,,4699.0,,,,,,
11249,93614,12,2013,4728,4099039,3,1,,4728.0,,,,,,
11250,93615,10,2013,1345,592681,3,1,,1345.0,,,,,,
11251,93615,11,2013,1339,617517,3,1,,1339.0,,,,,,
11252,93615,12,2013,1350,858547,3,1,,1350.0,,,,,,
11253,93616,10,2013,613,364620,3,1,,613.0,,,,,,
11254,93616,11,2013,625,406610,3,1,,625.0,,,,,,
11255,93616,12,2013,627,568461,3,1,,627.0,,,,,,
11256,93618,10,2013,7801,3937856,3,1,,7801.0,,,,,,
11257,93618,11,2013,7817,3988813,3,1,,7817.0,,,,,,
11258,93618,12,2013,7830,5294199,3,1,,7830.0,,,,,,
11259,93619,10,2013,10414,7367973,3,1,,10414.0,,,6765.0,138841.0,138841.0,
11260,93619,11,2013,10580,7598128,3,1,,10580.0,,,6818.0,268952.0,268952.0,
11261,93619,12,2013,10664,9881669,3,1,,10664.0,,,6854.0,681570.0,681570.0,
11262,93620,10,2013,2879,1623414,3,1,,2879.0,,,2017.0,40946.0,40946.0,
11263,93620,11,2013,2887,1707562,3,1,,2887.0,,,2024.0,81634.0,81634.0,
11264,93620,12,2013,2894,2269559,3,1,,2894.0,,,2024.0,161754.0,161754.0,
11265,93621,10,2013,231,137184,3,1,,231.0,,,,,,
11266,93621,11,2013,232,148085,3,1,,232.0,,,,,,
11267,93621,12,2013,232,184113,3,1,,232.0,,,,,,
11268,93622,10,2013,2454,1104588,3,1,,2454.0,,,2055.0,46103.0,46103.0,
11269,93622,11,2013,2456,1136157,3,1,,2456.0,,,2059.0,72887.0,72887.0,
11270,93622,12,2013,2466,1508954,3,1,,2466.0,,,2064.0,159359.0,159359.0,
11271,93623,10,2013,193,54241,3,1,,193.0,,,,,,
11272,93623,11,2013,194,56357,3,1,,194.0,,,,,,
11273,93623,12,2013,192,70866,3,1,,192.0,,,,,,
11274,93624,10,2013,212,124458,3,1,,212.0,,,,,,
11275,93624,11,2013,213,137937,3,1,,213.0,,,,,,
11276,93624,12,2013,213,208290,3,1,,213.0,,,,,,
11277,93625,10,2013,2259,1211201,3,1,,2259.0,,,,,,
11278,93625,11,2013,2261,1252883,3,1,,2261.0,,,,,,
11279,93625,12,2013,2273,1656381,3,1,,2273.0,,,,,,
11280,93626,10,2013,576,407539,3,1,,576.0,,,,,,
11281,93626,11,2013,597,430081,3,1,,597.0,,,,,,
11282,93626,12,2013,605,577967,3,1,,605.0,,,,,,
11283,93630,10,2013,5452,2962057,3,1,,5452.0,,,4131.0,82326.0,82326.0,
11284,93630,11,2013,5479,3030057,3,1,,5479.0,,,4142.0,144942.0,144942.0,
11285,93630,12,2013,5480,3997776,3,1,,5480.0,,,4127.0,305447.0,305447.0,
11286,93631,10,2013,5408,3100114,3,1,,5408.0,,,,,,
11287,93631,11,2013,5429,3204012,3,1,,5429.0,,,,,,
11288,93631,12,2013,5436,4209596,3,1,,5436.0,,,,,,
11289,93633,10,2013,218,30399,3,0,,218.0,,,,,,
