ZipCode,Month,Year,CustomerClass,Combined,TotalCustomers,TotalThm,AverageThm
94002,11,2015,Gas- Commercial,Y,0,0,
94002,12,2015,Gas- Commercial,N,448,"144,185",322
94005,10,2015,Gas- Commercial,Y,0,0,
94005,11,2015,Gas- Commercial,N,138,"67,709",491
94005,12,2015,Gas- Commercial,N,136,"93,639",689
94010,10,2015,Gas- Commercial,N,808,"241,792",299
94010,11,2015,Gas- Commercial,N,813,"379,458",467
94010,12,2015,Gas- Commercial,N,817,"491,207",601
94014,10,2015,Gas- Commercial,Y,526,"127,877",243
94014,11,2015,Gas- Commercial,N,391,"115,483",295
94014,12,2015,Gas- Commercial,N,394,"149,732",380
94015,10,2015,Gas- Commercial,N,264,"152,175",576
94015,11,2015,Gas- Commercial,N,264,"188,833",715
94015,12,2015,Gas- Commercial,N,265,"229,262",865
94019,10,2015,Gas- Commercial,N,218,"47,346",217
94019,11,2015,Gas- Commercial,N,218,"65,637",301
94019,12,2015,Gas- Commercial,N,215,"77,925",362
94022,10,2015,Gas- Commercial,Y,373,"75,211",202
94022,11,2015,Gas- Commercial,Y,378,"127,472",337
94022,12,2015,Gas- Commercial,Y,377,"152,714",405
94024,10,2015,Gas- Commercial,Y,0,0,
94024,11,2015,Gas- Commercial,Y,0,0,
94024,12,2015,Gas- Commercial,Y,0,0,
94025,10,2015,Gas- Commercial,Y,"1,099","362,558",330
94025,11,2015,Gas- Commercial,Y,735,"551,851",751
94025,12,2015,Gas- Commercial,Y,734,"674,593",919
94027,10,2015,Gas- Commercial,Y,0,0,
94027,11,2015,Gas- Commercial,Y,0,0,
94027,12,2015,Gas- Commercial,Y,0,0,
94028,10,2015,Gas- Commercial,Y,0,0,
94028,11,2015,Gas- Commercial,Y,0,0,
94028,12,2015,Gas- Commercial,Y,0,0,
94030,10,2015,Gas- Commercial,Y,268,"121,237",452
94030,11,2015,Gas- Commercial,Y,266,"146,221",550
94030,12,2015,Gas- Commercial,Y,267,"180,939",678
94038,10,2015,Gas- Commercial,Y,0,0,
94038,11,2015,Gas- Commercial,Y,0,0,
94038,12,2015,Gas- Commercial,Y,0,0,
94040,10,2015,Gas- Commercial,Y,0,0,
94040,11,2015,Gas- Commercial,Y,0,0,
94040,12,2015,Gas- Commercial,Y,0,0,
94041,10,2015,Gas- Commercial,Y,0,0,
94041,11,2015,Gas- Commercial,Y,0,0,
94041,12,2015,Gas- Commercial,Y,0,0,
94043,10,2015,Gas- Commercial,Y,"1,970","714,650",363
94043,11,2015,Gas- Commercial,Y,"2,098","1,338,535",638
94043,12,2015,Gas- Commercial,Y,"2,094","1,717,361",820
94044,10,2015,Gas- Commercial,Y,294,"54,794",186
