ZipCode,Month,Year,CustomerClass,Combined,TotalCustomers,TotalkWh,AveragekWh
93603,2,2013,Elec- Agricultural,Y,0,0,
93603,3,2013,Elec- Agricultural,Y,0,0,
93608,1,2013,Elec- Agricultural,Y,0,0,
93608,2,2013,Elec- Agricultural,Y,158,"5,149,778","32,594"
93608,3,2013,Elec- Agricultural,Y,163,"6,429,030","39,442"
93609,1,2013,Elec- Agricultural,Y,0,0,
93609,2,2013,Elec- Agricultural,Y,0,0,
93609,3,2013,Elec- Agricultural,Y,0,0,
93610,1,2013,Elec- Agricultural,Y,0,0,
93610,2,2013,Elec- Agricultural,Y,0,0,
93610,3,2013,Elec- Agricultural,Y,475,"5,030,789","10,591"
93611,1,2013,Elec- Agricultural,Y,0,0,
93611,2,2013,Elec- Agricultural,Y,0,0,
93611,3,2013,Elec- Agricultural,Y,0,0,
93612,1,2013,Elec- Agricultural,Y,0,0,
93612,2,2013,Elec- Agricultural,Y,0,0,
93612,3,2013,Elec- Agricultural,Y,0,0,
93614,1,2013,Elec- Agricultural,Y,0,0,
93614,2,2013,Elec- Agricultural,Y,0,0,
93614,3,2013,Elec- Agricultural,Y,0,0,
93615,1,2013,Elec- Agricultural,Y,0,0,
93615,2,2013,Elec- Agricultural,Y,0,0,
93615,3,2013,Elec- Agricultural,Y,0,0,
93616,1,2013,Elec- Agricultural,Y,0,0,
93616,2,2013,Elec- Agricultural,Y,0,0,
93616,3,2013,Elec- Agricultural,Y,0,0,
93618,1,2013,Elec- Agricultural,Y,"1,532","5,882,858","3,840"
93618,2,2013,Elec- Agricultural,Y,"2,133","7,786,745","3,651"
93618,3,2013,Elec- Agricultural,Y,"1,104","4,553,980","4,125"
93619,1,2013,Elec- Agricultural,Y,0,0,
93619,2,2013,Elec- Agricultural,Y,0,0,
93619,3,2013,Elec- Agricultural,Y,173,"78,837",456
93620,1,2013,Elec- Agricultural,Y,0,0,
93620,2,2013,Elec- Agricultural,Y,0,0,
93620,3,2013,Elec- Agricultural,Y,0,0,
93621,1,2013,Elec- Agricultural,Y,0,0,
93621,2,2013,Elec- Agricultural,Y,0,0,
93621,3,2013,Elec- Agricultural,Y,0,0,
93622,1,2013,Elec- Agricultural,Y,0,0,
93622,2,2013,Elec- Agricultural,Y,263,"3,877,889","14,745"
93622,3,2013,Elec- Agricultural,Y,266,"5,857,199","22,020"
93623,1,2013,Elec- Agricultural,Y,0,0,
93623,2,2013,Elec- Agricultural,Y,0,0,
93623,3,2013,Elec- Agricultural,Y,0,0,
93624,2,2013,Elec- Agricultural,N,48,"2,156,861","44,935"
93624,3,2013,Elec- Agricultural,N,48,"3,245,674","67,618"
93625,1,2013,Elec- Agricultural,Y,0,0,
93625,2,2013,Elec- Agricultural,Y,0,0,
93625,3,2013,Elec- Agricultural,Y,0,0,
93626,1,2013,Elec- Agricultural,Y,0,0,
93626,2,2013,Elec- Agricultural,Y,0,0,
93626,3,2013,Elec- Agricultural,Y,0,0,
93627,1,2013,Elec- Agricultural,Y,0,0,
93627,2,2013,Elec- Agricultural,Y,0,0,
93627,3,2013,Elec- Agricultural,Y,0,0,
93628,1,2013,Elec- Agricultural,Y,0,0,
93628,2,2013,Elec- Agricultural,Y,0,0,
93630,1,2013,Elec- Agricultural,Y,0,0,
93630,2,2013,Elec- Agricultural,Y,0,0,
93630,3,2013,Elec- Agricultural,N,405,"1,911,926","4,721"
93631,1,2013,Elec- Agricultural,Y,0,0,
93631,2,2013,Elec- Agricultural,Y,0,0,
93631,3,2013,Elec- Agricultural,Y,0,0,
93635,1,2013,Elec- Agricultural,Y,568,"1,333,186","2,347"
93635,2,2013,Elec- Agricultural,Y,304,"987,860","3,250"
93635,3,2013,Elec- Agricultural,Y,308,"1,335,475","4,336"
