ZIPCODE,MONTH,YEAR,CUSTOMERCLASS,COMBINED,TOTALCUSTOMERS,TOTALKWH,AVERAGEKWH
93638,12,2016,Elec- Agricultural,Y,0,0,
93640,10,2016,Elec- Agricultural,Y,0,0,
93640,11,2016,Elec- Agricultural,Y,0,0,
93640,12,2016,Elec- Agricultural,Y,0,0,
93641,10,2016,Elec- Agricultural,Y,0,0,
93641,11,2016,Elec- Agricultural,Y,0,0,
93641,12,2016,Elec- Agricultural,Y,0,0,
93643,10,2016,Elec- Agricultural,Y,0,0,
93643,11,2016,Elec- Agricultural,Y,0,0,
93643,12,2016,Elec- Agricultural,Y,0,0,
93644,10,2016,Elec- Agricultural,Y,0,0,
93644,11,2016,Elec- Agricultural,Y,0,0,
93644,12,2016,Elec- Agricultural,Y,0,0,
93645,10,2016,Elec- Agricultural,Y,0,0,
93645,11,2016,Elec- Agricultural,Y,0,0,
93645,12,2016,Elec- Agricultural,Y,0,0,
93646,10,2016,Elec- Agricultural,Y,269,"1,371,644","5,099"
93646,11,2016,Elec- Agricultural,Y,822,"2,510,308","3,054"
93646,12,2016,Elec- Agricultural,Y,0,0,
93647,10,2016,Elec- Agricultural,Y,550,"2,573,643","4,679"
93647,11,2016,Elec- Agricultural,Y,0,0,
93647,12,2016,Elec- Agricultural,Y,0,0,
93648,10,2016,Elec- Agricultural,Y,0,0,
93648,11,2016,Elec- Agricultural,Y,0,0,
93648,12,2016,Elec- Agricultural,Y,0,0,
93650,10,2016,Elec- Agricultural,Y,0,0,
93650,11,2016,Elec- Agricultural,Y,0,0,
93650,12,2016,Elec- Agricultural,Y,0,0,
93651,10,2016,Elec- Agricultural,Y,0,0,
93651,11,2016,Elec- Agricultural,Y,0,0,
93651,12,2016,Elec- Agricultural,Y,0,0,
93652,10,2016,Elec- Agricultural,Y,0,0,
93652,11,2016,Elec- Agricultural,Y,0,0,
93652,12,2016,Elec- Agricultural,Y,0,0,
93653,10,2016,Elec- Agricultural,Y,0,0,
93653,11,2016,Elec- Agricultural,Y,0,0,
93653,12,2016,Elec- Agricultural,Y,0,0,
93654,10,2016,Elec- Agricultural,Y,855,"7,453,846","8,718"
93654,11,2016,Elec- Agricultural,Y,0,0,
93654,12,2016,Elec- Agricultural,Y,0,0,
93656,10,2016,Elec- Agricultural,Y,0,0,
93656,11,2016,Elec- Agricultural,Y,0,0,
93656,12,2016,Elec- Agricultural,Y,0,0,
93657,10,2016,Elec- Agricultural,Y,"1,031","3,523,687","3,418"
93657,11,2016,Elec- Agricultural,Y,"1,539","5,436,744","3,533"
93657,12,2016,Elec- Agricultural,Y,"4,708","14,980,499","3,182"
93660,10,2016,Elec- Agricultural,Y,0,0,
93660,11,2016,Elec- Agricultural,Y,0,0,
93660,12,2016,Elec- Agricultural,Y,0,0,
93662,10,2016,Elec- Agricultural,Y,795,"5,689,284","7,156"
93662,11,2016,Elec- Agricultural,Y,"1,834","9,327,971","5,086"
93662,12,2016,Elec- Agricultural,Y,"4,746","48,781,981","10,279"
93667,10,2016,Elec- Agricultural,Y,0,0,
93667,11,2016,Elec- Agricultural,Y,0,0,
93667,12,2016,Elec- Agricultural,Y,0,0,
93668,10,2016,Elec- Agricultural,Y,0,0,
93668,11,2016,Elec- Agricultural,Y,0,0,
93668,12,2016,Elec- Agricultural,Y,0,0,
93675,10,2016,Elec- Agricultural,Y,0,0,
93675,11,2016,Elec- Agricultural,Y,0,0,
93675,12,2016,Elec- Agricultural,Y,0,0,
93701,10,2016,Elec- Agricultural,Y,0,0,
93701,11,2016,Elec- Agricultural,Y,0,0,
93701,12,2016,Elec- Agricultural,Y,0,0,
93702,10,2016,Elec- Agricultural,Y,0,0,
93702,11,2016,Elec- Agricultural,Y,0,0,
93702,12,2016,Elec- Agricultural,Y,0,0,
93703,10,2016,Elec- Agricultural,Y,0,0,
93703,11,2016,Elec- Agricultural,Y,0,0,
93703,12,2016,Elec- Agricultural,Y,0,0,
93704,10,2016,Elec- Agricultural,Y,0,0,
93704,11,2016,Elec- Agricultural,Y,0,0,
93704,12,2016,Elec- Agricultural,Y,0,0,
93705,10,2016,Elec- Agricultural,Y,0,0,
93705,11,2016,Elec- Agricultural,Y,0,0,
93705,12,2016,Elec- Agricultural,Y,0,0,
93706,10,2016,Elec- Agricultural,Y,"2,067","21,511,509","10,407"
93706,11,2016,Elec- Agricultural,Y,"2,318","13,732,017","5,924"
93706,12,2016,Elec- Agricultural,Y,0,0,
93710,10,2016,Elec- Agricultural,Y,92,"159,178","1,730"
93710,11,2016,Elec- Agricultural,Y,0,0,
93710,12,2016,Elec- Agricultural,Y,0,0,
93711,10,2016,Elec- Agricultural,Y,0,0,
93711,11,2016,Elec- Agricultural,Y,0,0,
93711,12,2016,Elec- Agricultural,Y,0,0,
93720,10,2016,Elec- Agricultural,Y,0,0,
93720,11,2016,Elec- Agricultural,Y,0,0,
93720,12,2016,Elec- Agricultural,Y,0,0,
93721,10,2016,Elec- Agricultural,Y,0,0,
93721,11,2016,Elec- Agricultural,Y,0,0,
93721,12,2016,Elec- Agricultural,Y,0,0,
93722,10,2016,Elec- Agricultural,Y,231,"510,770","2,211"
93722,11,2016,Elec- Agricultural,Y,0,0,
93722,12,2016,Elec- Agricultural,Y,0,0,
93723,10,2016,Elec- Agricultural,N,101,"167,057","1,654"
93723,11,2016,Elec- Agricultural,Y,0,0,
93723,12,2016,Elec- Agricultural,Y,0,0,
93725,10,2016,Elec- Agricultural,Y,0,0,
93725,11,2016,Elec- Agricultural,Y,0,0,
93725,12,2016,Elec- Agricultural,Y,0,0,
93726,10,2016,Elec- Agricultural,Y,0,0,
93726,11,2016,Elec- Agricultural,Y,0,0,
93726,12,2016,Elec- Agricultural,Y,0,0,
93727,10,2016,Elec- Agricultural,Y,163,"294,462","1,807"
93727,11,2016,Elec- Agricultural,Y,362,"283,093",782
93727,12,2016,Elec- Agricultural,Y,0,0,
93728,10,2016,Elec- Agricultural,Y,0,0,
93728,11,2016,Elec- Agricultural,Y,0,0,
93728,12,2016,Elec- Agricultural,Y,0,0,
93730,10,2016,Elec- Agricultural,Y,0,0,
93730,11,2016,Elec- Agricultural,Y,0,0,
93730,12,2016,Elec- Agricultural,Y,0,0,
93737,10,2016,Elec- Agricultural,Y,0,0,
93737,11,2016,Elec- Agricultural,Y,0,0,
93737,12,2016,Elec- Agricultural,Y,0,0,
93740,10,2016,Elec- Agricultural,Y,0,0,
93740,11,2016,Elec- Agricultural,Y,0,0,
93740,12,2016,Elec- Agricultural,Y,0,0,
93741,10,2016,Elec- Agricultural,Y,0,0,
93741,11,2016,Elec- Agricultural,Y,0,0,
93741,12,2016,Elec- Agricultural,Y,0,0,
93901,10,2016,Elec- Agricultural,Y,513,"20,624,118","40,203"
93901,11,2016,Elec- Agricultural,Y,177,"10,491,991","59,277"
93901,12,2016,Elec- Agricultural,Y,0,0,
93905,10,2016,Elec- Agricultural,Y,0,0,
93905,11,2016,Elec- Agricultural,Y,0,0,
93905,12,2016,Elec- Agricultural,Y,0,0,
93906,10,2016,Elec- Agricultural,Y,0,0,
93906,11,2016,Elec- Agricultural,Y,0,0,
93906,12,2016,Elec- Agricultural,Y,0,0,
93907,10,2016,Elec- Agricultural,Y,0,0,
93907,11,2016,Elec- Agricultural,Y,0,0,
93907,12,2016,Elec- Agricultural,Y,0,0,
93908,10,2016,Elec- Agricultural,Y,0,0,
93908,11,2016,Elec- Agricultural,Y,0,0,
93908,12,2016,Elec- Agricultural,Y,0,0,
93920,10,2016,Elec- Agricultural,Y,0,0,
93920,11,2016,Elec- Agricultural,Y,0,0,
93920,12,2016,Elec- Agricultural,Y,0,0,
93923,10,2016,Elec- Agricultural,Y,0,0,
93923,11,2016,Elec- Agricultural,Y,0,0,
93923,12,2016,Elec- Agricultural,Y,0,0,
93924,10,2016,Elec- Agricultural,Y,0,0,
93924,11,2016,Elec- Agricultural,Y,0,0,
93924,12,2016,Elec- Agricultural,Y,0,0,
93925,10,2016,Elec- Agricultural,Y,0,0,
93925,11,2016,Elec- Agricultural,Y,0,0,
93925,12,2016,Elec- Agricultural,Y,0,0,
93926,10,2016,Elec- Agricultural,Y,0,0,
93926,11,2016,Elec- Agricultural,Y,0,0,
93926,12,2016,Elec- Agricultural,Y,0,0,
93927,10,2016,Elec- Agricultural,Y,0,0,
93927,11,2016,Elec- Agricultural,Y,0,0,
93927,12,2016,Elec- Agricultural,Y,0,0,
93930,10,2016,Elec- Agricultural,N,69,"2,532,808","36,707"
93930,11,2016,Elec- Agricultural,Y,0,0,
93930,12,2016,Elec- Agricultural,Y,0,0,
93932,10,2016,Elec- Agricultural,Y,0,0,
93932,11,2016,Elec- Agricultural,Y,0,0,
93932,12,2016,Elec- Agricultural,Y,0,0,
93933,10,2016,Elec- Agricultural,Y,0,0,
93933,11,2016,Elec- Agricultural,Y,0,0,
93933,12,2016,Elec- Agricultural,Y,0,0,
93950,10,2016,Elec- Agricultural,Y,0,0,
93950,11,2016,Elec- Agricultural,Y,0,0,
93950,12,2016,Elec- Agricultural,Y,0,0,
93960,10,2016,Elec- Agricultural,Y,0,0,
93960,11,2016,Elec- Agricultural,Y,0,0,
93960,12,2016,Elec- Agricultural,Y,0,0,
94010,10,2016,Elec- Agricultural,Y,0,0,
94010,11,2016,Elec- Agricultural,Y,0,0,
94010,12,2016,Elec- Agricultural,Y,0,0,
94014,10,2016,Elec- Agricultural,Y,0,0,
94014,11,2016,Elec- Agricultural,Y,0,0,
94014,12,2016,Elec- Agricultural,Y,0,0,
94015,10,2016,Elec- Agricultural,Y,0,0,
94015,11,2016,Elec- Agricultural,Y,0,0,
94015,12,2016,Elec- Agricultural,Y,0,0,
94019,10,2016,Elec- Agricultural,Y,0,0,
94019,11,2016,Elec- Agricultural,Y,0,0,
94019,12,2016,Elec- Agricultural,Y,0,0,
94020,10,2016,Elec- Agricultural,Y,0,0,
94020,11,2016,Elec- Agricultural,Y,0,0,
94020,12,2016,Elec- Agricultural,Y,0,0,
